voxel_id,dose_gy,let_kev_um,alpha,beta,sf,bed
9640543,16.621574028282023,0.0,0.1,0.02,0.0007558316691879673,71.87691866381391
9640544,16.68756846839703,0.0,0.1,0.02,0.0007185640771471396,72.38255674588477
9640824,17.027129604715267,0.0,0.1,0.02,0.0005524344290947407,75.01175811986948
9640825,16.99131210943917,0.0,0.1,0.02,0.0005680932643337574,74.73224954951402
9640826,16.60267818431747,0.0,0.1,0.02,0.000766829346396907,71.7324627627197
9640827,17.072254008212706,0.0,0.1,0.02,0.0005332807488135718,75.36462539239966
9641108,16.553887423035864,0.0,0.1,0.02,0.000795919491477868,71.36012518594485
9641109,16.73579517463492,0.0,0.1,0.02,0.0006924210594253417,72.75316320010161
9641110,16.683056028047286,0.0,0.1,0.02,0.0007210567082853909,72.34792771504027
9641111,16.826890064195375,0.0,0.1,0.02,0.0006454430414034163,73.45573591069879
9718070,13.897752222167801,0.0,0.1,0.02,0.005233235452618595,52.527255587921815
9718071,15.244997694088244,0.0,0.1,0.02,0.0020855996497882454,61.72698863263942
9718072,15.68608873827572,0.0,0.1,0.02,0.0015190403807816646,64.89676471928779
9718073,16.206429516105576,0.0,0.1,0.02,0.0010347348125837646,68.73610104820517
9718074,16.79671311935646,0.0,0.1,0.02,0.0006606656013607438,73.22262744214875
9718075,17.58159571269006,0.0,0.1,0.02,0.0003560605606628151,79.40409727358636
9718076,17.126685319931493,0.0,0.1,0.02,0.0005110027771945789,75.79135532952287
9718352,1.873790855231196,0.0,0.1,0.02,0.7729036140604308,2.5760092890608073
9718353,9.36049345050021,0.0,0.1,0.02,0.0679878614528258,26.884260977871676
9718354,15.276302749014594,0.0,0.1,0.02,0.002039728050700598,61.94938788492476
9718355,15.90353195762901,0.0,0.1,0.02,0.001295576161642687,66.48799770309445
9718356,15.812155040546694,0.0,0.1,0.02,0.0013854913393785827,65.81700444580395
9718357,16.10038716788659,0.0,0.1,0.02,0.0011199311644172903,67.94488055905603
9718358,16.348289359600653,0.0,0.1,0.02,0.0009301541473951546,69.80160235664704
9718359,16.751306688337163,0.0,0.1,0.02,0.0006842028060826914,72.87256184168304
9718360,17.10243095305162,0.0,0.1,0.02,0.0005208200416480961,75.60105985383125
9718361,17.401944181265875,0.0,0.1,0.02,0.0004110697524471676,77.96747643884453
9718634,0.004794467871603,0.0,0.1,0.02,0.9995202086111139,0.004799065256037367
9718635,0.058661724546672,0.0,0.1,0.02,0.9940825808870797,0.05934996413202992
9718636,0.996685262249706,0.0,0.1,0.02,0.8873319244536523,1.195361564646859
9718637,8.490438545565194,0.0,0.1,0.02,0.10118600841287421,22.907947884769037
9718638,16.023393654419085,0.0,0.1,0.02,0.0011858182343759823,67.37322249531464
9718639,16.26650137826154,0.0,0.1,0.02,0.0009891827314006181,69.18631479605847
9718640,16.195994497796793,0.0,0.1,0.02,0.0010428434550821234,68.65804205232959
9718641,16.29301196531629,0.0,0.1,0.02,0.0009696785098275559,69.38545974570425
9718642,16.421616515283993,0.0,0.1,0.02,0.0008800327537366772,70.35551431029359
9718643,16.65372516577395,0.0,0.1,0.02,0.0007374562787783265,72.12303754520045
9718644,16.352519772428536,0.0,0.1,0.02,0.0009271918689947084,69.83350035396178
9718645,16.72112974349825,0.0,0.1,0.02,0.0007002756096584992,72.64036572327862
9718646,16.851144431075248,0.0,0.1,0.02,0.0006334459915851198,73.64335815846692
9718918,0.024536394401732997,0.0,0.1,0.02,0.9975373571592382,0.024656801331780477
9718919,0.042304128278849995,0.0,0.1,0.02,0.9957428817144978,0.04266205613273667
9718920,0.721708428437181,0.0,0.1,0.02,0.9207303142989417,0.825881039572634
9718921,7.555799338124468,0.0,0.1,0.02,0.1499607018957113,18.9738200657249
9718922,14.36084141306028,0.0,0.1,0.02,0.0038458545035269073,55.60759463127371
9718923,15.431135858515184,0.0,0.1,0.02,0.0018262096976069525,63.05512663530581
9718924,16.315856194586868,0.0,0.1,0.02,0.0009531589427781738,69.5572888670746
9718925,16.04059733325248,0.0,0.1,0.02,0.001170791820433833,67.50074989476181
9718926,16.115052599023258,0.0,0.1,0.02,0.0011077729113833426,68.05403665288051
9718927,16.161587140129996,0.0,0.1,0.02,0.0010699999344464712,68.40096691773304
9718928,16.23265807563846,0.0,0.1,0.02,0.0010146114257346993,68.93249571575657
9718929,16.37762022187399,0.0,0.1,0.02,0.0009097953218224797,70.02290904826114
9718930,16.045391801124087,0.0,0.1,0.02,0.001166635701423623,67.5363114114401
9719201,0.001128110087436,0.0,0.1,0.02,0.9998871699044031,0.001128364613909875
9719202,0.056969559415518,0.0,0.1,0.02,0.9942547011619516,0.057618665555517645
9719203,0.025382476967309997,0.0,0.1,0.02,0.9974521182750906,0.025511330994709203
9719204,0.514700227392675,0.0,0.1,0.02,0.9448129106650925,0.5676834922082892
9719205,6.095742857460426,0.0,0.1,0.02,0.25853197315429355,13.527359054316385
9719206,15.728956921598288,0.0,0.1,0.02,0.0014723472116806677,65.20897408989723
9719207,16.855092816381276,0.0,0.1,0.02,0.0006315127927781128,73.67392358614681
9719208,16.98933791678616,0.0,0.1,0.02,0.0005689682934405765,74.71685848693572
9719209,17.27700598908234,0.0,0.1,0.02,0.00045391558295309616,76.97599317843975
9719210,17.204242888442717,0.0,0.1,0.02,0.0004807593349866791,76.40143756134908
9719211,17.44283817193543,0.0,0.1,0.02,0.0003978896362291559,78.29335887040098
9719212,17.19014151234977,0.0,0.1,0.02,0.0004861304980859649,76.29033455527193
9719213,17.350615172287537,0.0,0.1,0.02,0.00042819217576285467,77.55938454365042
9719214,17.63207863910282,0.0,0.1,0.02,0.0003418933175267635,79.810118066204
9719485,0.001128110087436,0.0,0.1,0.02,0.9998871699044031,0.001128364613909875
9719486,0.001410137609295,0.0,0.1,0.02,0.9998589564168905,0.0014105353069104297
9719487,0.08122392629539199,0.0,0.1,0.02,0.9917796343632618,0.08254339153595984
9719488,0.36945605363529,0.0,0.1,0.02,0.9611012074095578,0.39675560874884247
9719489,6.103357600550619,0.0,0.1,0.02,0.25785567751368155,13.55355240059042
9719490,15.007530520682966,0.0,0.1,0.02,0.002465717352397189,60.052724986529114
9719491,16.197686662927946,0.0,0.1,0.02,0.001041524544655835,68.67069730900673
9719492,16.869476219996084,0.0,0.1,0.02,0.0006245168914913357,73.78532180739876
9719493,16.7070283674053,0.0,0.1,0.02,0.0007079063308189905,72.53198774126238
9719494,16.621292000760164,0.0,0.1,0.02,0.0007559947278392285,71.87476155566692
9719495,16.386081047529757,0.0,0.1,0.02,0.0009040000460089401,70.08681146677253
9719496,16.209249791324165,0.0,0.1,0.02,0.0010325533589610402,68.75720555083267
9719497,16.70731039492716,0.0,0.1,0.02,0.0007077529596968856,72.53415452141537
9719498,16.835914944894864,0.0,0.1,0.02,0.0006409544687715104,73.52552135124171
9719499,16.875398797955125,0.0,0.1,0.02,0.0006216573062763066,73.83121571596018
9719768,0.0016921651311539998,0.0,0.1,0.02,0.9998307405444262,0.0016927378157202185
9719769,0.000564055043718,0.0,0.1,0.02,0.9999435897235859,0.0005641186753364687
9719770,0.0,0.0,0.1,0.02,1.0,0.0
9719771,0.019177871486412,0.0,0.1,0.02,0.9980767089353983,0.01925142963736187
9719772,0.47070393398267096,0.0,0.1,0.02,0.9498020948807279,0.5150163726760235
9719773,5.801024097117771,0.0,0.1,0.02,0.2856065766720613,12.531400212185979
9719774,14.87920799823712,0.0,0.1,0.02,0.00269667050580604,59.15737412919782
9719775,16.643008119943307,0.0,0.1,0.02,0.0007435346437879277,72.04095197604308
9719776,16.683620083091004,0.0,0.1,0.02,0.0007207446892440498,72.3522558984745
9719777,16.6334191842001,0.0,0.1,0.02,0.0007490127187876508,71.96754593566328
9719778,16.76597211947383,0.0,0.1,0.02,0.0006765165583428582,72.98553634166859
9719779,16.822377623845632,0.0,0.1,0.02,0.0006476983101565284,73.42085540769807
9719780,16.580680037612467,0.0,0.1,0.02,0.0007798203276709692,71.56447013954858
9719781,16.314728084499432,0.0,0.1,0.02,0.0009539685458439246,69.54879857873033
9719782,16.58209017522176,0.0,0.1,0.02,0.0007789814623479336,71.57523309105898
9719783,16.632573101634524,0.0,0.1,0.02,0.0007494978793930653,71.96107069787777
9720052,0.0031023027404489998,0.0,0.1,0.02,0.999689625416469,0.0031042275969076793
9720053,0.000564055043718,0.0,0.1,0.02,0.9999435897235859,0.0005641186753364687
9720054,0.007896770612052,0.0,0.1,0.02,0.9992093884572046,0.007909242409271874
9720055,0.049636843847183997,0.0,0.1,0.02,0.9949995832080035,0.05012960710060594
9720056,0.49072788803466,0.0,0.1,0.02,0.9475372147599496,0.5388906600536516
9720057,5.6391402995707045,0.0,0.1,0.02,0.30122068915495265,11.99912096321918
9720058,13.672976287246179,0.0,0.1,0.02,0.006058438170512782,51.06303239756544
9720059,16.53019711119971,0.0,0.1,0.02,0.0008104118021093168,71.17968041822274
9720060,16.401310533710145,0.0,0.1,0.02,0.0008936549691484246,70.20190797834843
9720061,16.342366781641612,0.0,0.1,0.02,0.0009343161200720963,69.75695718678226
9720062,16.632009046590806,0.0,0.1,0.02,0.0007498214824420019,71.9567540317665
9720063,16.509327074582142,0.0,0.1,0.02,0.0008233819941347806,71.02090316568834
9720064,16.948725953638462,0.0,0.1,0.02,0.0005872506518658584,74.40058824394606
9720065,17.233009695672337,0.0,0.1,0.02,0.00046997388295266004,76.62833432989969
9720066,16.526812780937398,0.0,0.1,0.02,0.000812502073294261,71.15392092016853
9720067,16.63370121172196,0.0,0.1,0.02,0.0007488510636200146,71.96970441189008
9720336,0.0,0.0,0.1,0.02,1.0,0.0
9720337,0.0016921651311539998,0.0,0.1,0.02,0.9998307405444262,0.0016927378157202185
9720338,0.0016921651311539998,0.0,0.1,0.02,0.9998307405444262,0.0016927378157202185
9720339,0.0062046054808979996,0.0,0.1,0.02,0.9993789624330359,0.006212304906732718
9720340,1.1047018031217029,0.0,0.1,0.02,0.8738229468801839,1.3487750178857711
9720341,6.662900203918874,0.0,0.1,0.02,0.2113637274232363,15.541748029395311
9720342,14.071199148111086,0.0,0.1,0.02,0.004667681375205113,53.67092824127152
9720343,16.13225627785666,0.0,0.1,0.02,0.0010936664846769445,68.18219480074578
9720344,16.53245333137458,0.0,0.1,0.02,0.0008090210704259705,71.19685596219027
9720345,16.46110036834425,0.0,0.1,0.02,0.0008540963542338299,70.6546654356849
9720346,16.823787761454927,0.0,0.1,0.02,0.0006469927500615899,73.43175468995103
9720347,17.16673322803547,0.0,0.1,0.02,0.0004951707441212069,76.10607917254288
9720348,16.50735288192913,0.0,0.1,0.02,0.0008246188556246284,71.00589271563592
9720349,16.54852890012054,0.0,0.1,0.02,0.0007991762365052403,71.3192906517455
9720350,16.39961836857899,0.0,0.1,0.02,0.0008947989609496551,70.18911489558567
9720621,0.018613816442693998,0.0,0.1,0.02,0.9981334330793046,0.01868311127520646
9720622,0.005922577959038999,0.0,0.1,0.02,0.9994072164311463,0.005929593344975178
9720623,0.005922577959038999,0.0,0.1,0.02,0.9994072164311463,0.005929593344975178
9720624,0.9715848128042549,0.0,0.1,0.02,0.8904413660697036,1.1603802224986306
9720625,6.849320395867673,0.0,0.1,0.02,0.19726725657228786,16.231958372917454
9720626,14.482959330025226,0.0,0.1,0.02,0.0035407448934063885,56.43418152105817
9720627,16.44164046933598,0.0,0.1,0.02,0.0008667890913129251,70.50714873391732
9720628,16.43035936846162,0.0,0.1,0.02,0.0008742273271786696,70.42170116382053
9720629,16.33729028624815,0.0,0.1,0.02,0.0009378972968652372,69.71870106567579
9720630,16.694055101399787,0.0,0.1,0.02,0.0007149949882671374,72.43235024711423
9720631,16.709002560058313,0.0,0.1,0.02,0.0007068333832860961,72.54715587046536
9720632,17.209319383836178,0.0,0.1,0.02,0.00047883934595284043,76.44145411481209
9720633,17.515601272575054,0.0,0.1,0.02,0.00037541221862708523,78.87485886054162
9720634,17.24259863141554,0.0,0.1,0.02,0.0004664293414494382,76.70404014423414
9720906,0.010999073352500999,0.0,0.1,0.02,0.9988982804116027,0.011023269275423738
9720907,0.061764027287121,0.0,0.1,0.02,0.9937668088108066,0.06252698630046584
9720908,1.500668443811739,0.0,0.1,0.02,0.8227466524118674,1.9510695994622083
9720909,8.102086647965352,0.0,0.1,0.02,0.119661922377387,21.230848258193042
9720910,15.290122097585684,0.0,0.1,0.02,0.002019775555380445,62.0476888494013
9720911,16.267629488348977,0.0,0.1,0.02,0.0009883453940006718,69.19478332238921
9720912,16.361826680649884,0.0,0.1,0.02,0.0009207057019615147,69.90370114617517
9720913,17.010207953403725,0.0,0.1,0.02,0.000559781355153652,74.87964287701159
9720914,16.72056568845453,0.0,0.1,0.02,0.0007005793602896221,72.63602907683912
9720915,16.829428311892105,0.0,0.1,0.02,0.000644177674847131,73.47535977291521
9720916,16.62467633102247,0.0,0.1,0.02,0.0007540401852210053,71.90064895327423
9720917,16.74340991772511,0.0,0.1,0.02,0.0006883752100573919,72.81176505232023
9721195,15.946400140951576,0.0,0.1,0.02,0.001255283841804747,66.80393563201967
9721196,16.645264340118178,0.0,0.1,0.02,0.0007422511217338724,72.05822933060014
9721197,16.130000057681787,0.0,0.1,0.02,0.001095506962959093,68.16538042984467
9721198,15.891404774189072,0.0,0.1,0.02,0.001307190120869728,66.39875391361292
9721199,16.130564112725505,0.0,0.1,0.02,0.0010950465741284996,68.1695838316751
9721200,16.4986100287515,0.0,0.1,0.02,0.0008301172015201711,70.93943660491541
9721201,16.434307753767648,0.0,0.1,0.02,0.0008716172165415089,70.45160202287713
9721480,16.96903193521231,0.0,0.1,0.02,0.0005780419639796758,74.55864089886336
9721481,16.885833816263904,0.0,0.1,0.02,0.0006166487056013665,73.91211055036024
9721482,16.519198037847207,0.0,0.1,0.02,0.0008172235479276707,71.09597880057021
9721483,17.103841090660914,0.0,0.1,0.02,0.0005202444762920258,75.61211710157706
9721484,17.079868751302897,0.0,0.1,0.02,0.0005301104343820004,75.42425206364953
9721764,16.804327862446655,0.0,0.1,0.02,0.0006567931137569745,73.28141484416685
9721765,16.641597982334012,0.0,0.1,0.02,0.0007443378949542147,72.0301546634587
9721766,16.38749118513905,0.0,0.1,0.02,0.0009030375106524576,70.09746465374108
9721767,16.516659790150474,0.0,0.1,0.02,0.0008188030399567251,71.07666991486518
9722048,15.924966049290294,0.0,0.1,0.02,0.0012752825993916962,66.64587478349999
9722049,15.879277590749135,0.0,0.1,0.02,0.0013189004325678392,66.30956895156267
9722050,16.200788965668394,0.0,0.1,0.02,0.0010391105638938279,68.69390158769295
9722051,16.378466304439566,0.0,0.1,0.02,0.0009092142434830065,70.02929800157203
9722332,16.768510367170563,0.0,0.1,0.02,0.0006751944493976252,73.0050983539519
9722333,16.573065294522277,0.0,0.1,0.02,0.0007843647569623265,71.50636394582203
9722334,16.30147279097206,0.0,0.1,0.02,0.0009635293755554413,69.44907582193254
9722335,16.820403431192616,0.0,0.1,0.02,0.0006486873004364969,73.40559774880788
9798724,1.391805820374165,0.0,0.1,0.02,0.8370068279580475,1.7792305086996456
9798725,7.372763476437978,0.0,0.1,0.02,0.16130969774707188,18.244291732337544
9798726,13.849807543451771,0.0,0.1,0.02,0.005400173835567738,52.21324134158249
9798727,14.840570227742438,0.0,0.1,0.02,0.0027700012252198612,58.889075164653484
9798728,15.713445407896042,0.0,0.1,0.02,0.00148908733650908,65.09591872528189
9798729,17.131197760281236,0.0,0.1,0.02,0.000509195509494785,75.8267851006542
9798730,17.210729521445476,0.0,0.1,0.02,0.00047830729026894557,76.45257165351644
9798731,16.65344313825209,0.0,0.1,0.02,0.0007376156407649172,72.12087681005121
9798732,16.67318506478222,0.0,0.1,0.02,0.0007265374624924145,72.2722051056776
9798733,16.370851561349372,0.0,0.1,0.02,0.0009144563950492471,69.97180773009642
9798734,16.964519494862568,0.0,0.1,0.02,0.0005800766063001711,74.523503833177
9799007,0.06937877037731399,0.0,0.1,0.02,0.9929905363813821,0.0703414531331276
9799008,1.0316566749602218,0.0,0.1,0.02,0.8829806633791469,1.2445197739582181
9799009,6.876677065487996,0.0,0.1,0.02,0.19525645008355738,16.334414558089716
9799010,14.534006311481706,0.0,0.1,0.02,0.003419888193531156,56.781474203919714
9799011,15.76815874713669,0.0,0.1,0.02,0.001430812977940927,65.49512480211736
9799012,16.24675945173141,0.0,0.1,0.02,0.0010039432343313557,69.0381979882162
9799013,16.24450323155654,0.0,0.1,0.02,0.0010056431137430576,69.02128027956671
9799014,16.615369422801127,0.0,0.1,0.02,0.0007594265390358247,71.82946963403205
9799015,16.867219999821213,0.0,0.1,0.02,0.000625609483106654,73.76784210429496
9799016,16.872014467692814,0.0,0.1,0.02,0.0006232898548899229,73.80498890729994
9799017,16.451793460122904,0.0,0.1,0.02,0.0008601450612204599,70.58409507103146
9799018,17.07874064121546,0.0,0.1,0.02,0.0005305789962650583,75.4154170191964
9799019,17.19211570500278,0.0,0.1,0.02,0.00048537517042883106,76.30588418784343
9799290,0.018613816442693998,0.0,0.1,0.02,0.9981334330793046,0.01868311127520646
9799291,0.023972339358015,0.0,0.1,0.02,0.9975941712591244,0.024087273968874164
9799292,0.600436594037811,0.0,0.1,0.02,0.9349575596493723,0.6725414147297565
9799293,5.906220362771178,0.0,0.1,0.02,0.2757416738817942,12.882908157493759
9799294,15.132468712866503,0.0,0.1,0.02,0.0022584443166130124,60.93079058204322
9799295,17.12132679701617,0.0,0.1,0.02,0.0005131566978655572,75.74929305506096
9799296,16.446152909685726,0.0,0.1,0.02,0.0008638303163650642,70.54134201543857
9799297,16.851708486118966,0.0,0.1,0.02,0.0006331694825994469,73.64772426634576
9799298,17.11032772366367,0.0,0.1,0.02,0.0005176045270465739,75.6629906858984
9799299,16.639059734637282,0.0,0.1,0.02,0.0007457857849631884,72.01072150520282
9799300,16.417386102456106,0.0,0.1,0.02,0.0008828546863810665,70.32349938987988
9799301,16.809686385361974,0.0,0.1,0.02,0.0006540807350609932,73.32279766020672
9799302,17.167861338122908,0.0,0.1,0.02,0.0004947314873797265,76.11495392312597
9799303,17.320720254970485,0.0,0.1,0.02,0.0004384700592056519,77.32219028515945
9799574,0.00564055043718,0.0,0.1,0.02,0.9994354680482564,0.005646913599026874
9799575,0.030458972360772,0.0,0.1,0.02,0.996940238425031,0.030644522160226853
9799576,0.487343557772352,0.0,0.1,0.02,0.9479206994044252,0.5348443064327948
9799577,5.332294355788113,0.0,0.1,0.02,0.3322403263081587,11.018966975142066
9799578,13.601059269172133,0.0,0.1,0.02,0.006346307115966274,50.59882191787877
9799579,16.409771359365916,0.0,0.1,0.02,0.0008879553859603143,70.26589057269909
9799580,16.01577891132889,0.0,0.1,0.02,0.001192526189182595,67.31681373864234
9799581,15.81582139833086,0.0,0.1,0.02,0.001381775144403061,65.84386269911091
9799582,16.09813094771172,0.0,0.1,0.02,0.0011218126157500387,67.92809494964648
9799583,16.161587140129996,0.0,0.1,0.02,0.0010699999344464712,68.40096691773304
9799584,16.49889205627336,0.0,0.1,0.02,0.0008299393041990994,70.94157987318539
9799585,16.406105001581746,0.0,0.1,0.02,0.0008904210416349394,70.23816126616687
9799586,16.765126036908253,0.0,0.1,0.02,0.0006769577976044689,72.97901624359206
9799587,16.94111121054827,0.0,0.1,0.02,0.00059073909478426,74.34136102018113
9799857,0.017767733877116998,0.0,0.1,0.02,0.9982185015205527,0.017830872350542606
9799858,0.023690311836155997,0.0,0.1,0.02,0.9976225747614594,0.02380255801113486
9799859,0.01974192653013,0.0,0.1,0.02,0.9980199753140125,0.019819875262754208
9799860,0.381019182031509,0.0,0.1,0.02,0.9598239175669862,0.410054305446701
9799861,4.760342541458061,0.0,0.1,0.02,0.3948491537001202,9.292514763861139
9799862,14.35209855988265,0.0,0.1,0.02,0.0038685925609071524,55.54864517439977
9799863,16.417386102456106,0.0,0.1,0.02,0.0008828546863810665,70.32349938987988
9799864,16.166381608001597,0.0,0.1,0.02,0.0010661768710301283,68.43676046710806
9799865,16.38551699248604,0.0,0.1,0.02,0.0009043853272156183,70.08255041469579
9799866,16.35449396508155,0.0,0.1,0.02,0.0009258124759622717,69.84838853585931
9799867,17.295619805525032,0.0,0.1,0.02,0.00044727753618636895,77.12331269697897
9799868,17.147837384070918,0.0,0.1,0.02,0.0005025827387189966,75.95750277417895
9799869,17.18111663165028,0.0,0.1,0.02,0.0004895974488938178,76.21927037372426
9799870,16.657391523558115,0.0,0.1,0.02,0.0007353874904811356,72.15112999737926
9799871,17.080714833868473,0.0,0.1,0.02,0.0005297592668443472,75.43087868105538
9800141,0.001974192653013,0.0,0.1,0.02,0.999802522287257,0.001974972140339242
9800142,0.007332715568334,0.0,0.1,0.02,0.9992659226355329,0.007343469311855217
9800143,0.016075568745962998,0.0,0.1,0.02,0.9983885743899221,0.016127253528064236
9800144,0.314460686872785,0.0,0.1,0.02,0.9671286237791636,0.3342377915904857
9800145,4.020302324100045,0.0,0.1,0.02,0.48418566136766117,7.252868479532889
9800146,13.451866710108723,0.0,0.1,0.02,0.006983248769453885,49.64241030741498
9800147,16.77753524787005,0.0,0.1,0.02,0.0006705131087954505,73.07467304657442
9800148,16.858477146643583,0.0,0.1,0.02,0.0006298601491215751,73.70012748742437
9800149,16.35449396508155,0.0,0.1,0.02,0.0009258124759622717,69.84838853585931
9800150,16.5378118542899,0.0,0.1,0.02,0.000805726982695663,71.2376560398682
9800151,16.101797305495886,0.0,0.1,0.02,0.0011187567443824735,67.95537259895079
9800152,16.623266193413176,0.0,0.1,0.02,0.0007548540051448916,71.88986198082786
9800153,16.948443926116603,0.0,0.1,0.02,0.0005873795096448262,74.39839422946037
9800154,17.069997788037835,0.0,0.1,0.02,0.0005342234993403799,75.34696268476115
9800155,16.96649368751558,0.0,0.1,0.02,0.000579185628587793,74.53887529721679
9800425,0.001410137609295,0.0,0.1,0.02,0.9998589564168905,0.0014105353069104297
9800426,0.0008460825655769999,0.0,0.1,0.02,0.9999153810067172,0.0008462257367185546
9800427,0.005358522915321,0.0,0.1,0.02,0.9994637172841191,0.005364265668887804
9800428,0.252414632063805,0.0,0.1,0.02,0.9738327290891964,0.2651572613597862
9800429,4.0070470305726715,0.0,0.1,0.02,0.4858607488383788,7.218332211616924
9800430,13.5765228747704,0.0,0.1,0.02,0.006447313446533108,50.440917548603196
9800431,16.486482845311563,0.0,0.1,0.02,0.0008378004463339921,70.84730616706204
9800432,16.444178717032713,0.0,0.1,0.02,0.0008651236223282419,70.52638145257504
9800433,16.42810314828675,0.0,0.1,0.02,0.000875722081572699,70.40461775843654
9800434,16.41654001989053,0.0,0.1,0.02,0.0008834200819592537,70.317097264824
9800435,16.242247011381668,0.0,0.1,0.02,0.0010073456662782637,69.00436460712902
9800436,17.18111663165028,0.0,0.1,0.02,0.0004895974488938178,76.21927037372426
9800437,16.821813568801915,0.0,0.1,0.02,0.0006479807351564596,73.41649591750756
9800438,16.66444221160459,0.0,0.1,0.02,0.0007314242438326122,72.20516905638638
9800439,16.928701999586472,0.0,0.1,0.02,0.0005964654568809056,74.24489227774708
9800709,0.001128110087436,0.0,0.1,0.02,0.9998871699044031,0.001128364613909875
9800710,0.001974192653013,0.0,0.1,0.02,0.999802522287257,0.001974972140339242
9800711,0.022844229270578997,0.0,0.1,0.02,0.997707771075056,0.022948601032772353
9800712,0.453500255149272,0.0,0.1,0.02,0.9517401100137782,0.49463275143336294
9800713,4.194877360130766,0.0,0.1,0.02,0.4623525159373832,7.7142765734382985
9800714,12.608886447272171,0.0,0.1,0.02,0.011789228616165178,44.40568993531294
9800715,16.89880708226942,0.0,0.1,0.02,0.0006104743229779933,74.01274324302125
9800716,16.242247011381668,0.0,0.1,0.02,0.0010073456662782637,69.00436460712902
9800717,15.907480342935035,0.0,0.1,0.02,0.0012918155441357475,66.51706651510794
9800718,15.968962342700298,0.0,0.1,0.02,0.001234546725298712,66.97051400321634
9800719,16.133102360422235,0.0,0.1,0.02,0.0010929770453919957,68.18850071479454
9800720,15.945554058386,0.0,0.1,0.02,0.0012560677259981679,66.79769290416804
9800721,15.80200204975977,0.0,0.1,0.02,0.0013958306671697685,65.74265580588215
9800722,15.919325498853112,0.0,0.1,0.02,0.0012805942683360824,66.60431036654009
9800723,16.43148747854906,0.0,0.1,0.02,0.0008734808403204054,70.43024363009195
9800993,0.000282027521859,0.0,0.1,0.02,0.9999717960547624,0.00028204342976361716
9800994,0.001410137609295,0.0,0.1,0.02,0.9998589564168905,0.0014105353069104297
9800995,0.005922577959038999,0.0,0.1,0.02,0.9994072164311463,0.005929593344975178
9800996,0.38637770494683,0.0,0.1,0.02,0.9592308389258982,0.4162352511228259
9800997,4.274409121295004,0.0,0.1,0.02,0.45255210248668104,7.928523788536989
9800998,12.786563786043342,0.0,0.1,0.02,0.010582213618924132,45.48580647695435
9800999,17.179142438997268,0.0,0.1,0.02,0.000490358921234006,76.20372942686866
9801000,16.15425442456166,0.0,0.1,0.02,0.001075871591922883,68.34624162725565
9801001,16.20501937849628,0.0,0.1,0.02,0.0010358271434698424,68.72554998998429
9801002,16.166663635523456,0.0,0.1,0.02,0.0010659523802884587,68.43886625635474
9801003,16.6444182575526,0.0,0.1,0.02,0.00074273220037241,72.05175008402267
9801004,17.03107799002129,0.0,0.1,0.02,0.0005507331601046495,75.04260149045882
9801005,17.03361623771802,0.0,0.1,0.02,0.000549642073824146,75.06243266448823
9801006,16.90726790792519,0.0,0.1,0.02,0.0006064786980201809,74.07840952999659
9801278,0.017767733877116998,0.0,0.1,0.02,0.9982185015205527,0.017830872350542606
9801279,0.0,0.0,0.1,0.02,1.0,0.0
9801280,0.260029375153998,0.0,0.1,0.02,0.9730155231341279,0.2735524303425937
9801281,3.5896462982213517,0.0,0.1,0.02,0.5397356260219252,6.166758407488203
9801282,12.531046851239088,0.0,0.1,0.02,0.012355581324563658,43.9364738888289
9801283,16.887243953873202,0.0,0.1,0.02,0.000615974764161726,73.9230456253986
9801284,16.408643249278477,0.0,0.1,0.02,0.0008887133720585939,70.2573579056969
9801285,16.82294167888935,0.0,0.1,0.02,0.0006474160000134381,73.42521502515183
9801286,16.082901461531332,0.0,0.1,0.02,0.001134589310407539,67.81484534579667
9801287,15.617274022942125,0.0,0.1,0.02,0.0015968659363624078,64.3971236044747
9801288,15.508129371982692,0.0,0.1,0.02,0.0017278896517828304,63.60854469561315
9801289,15.805104352500218,0.0,0.1,0.02,0.001392663877711605,65.76536907118448
9801290,16.175970543744803,0.0,0.1,0.02,0.0010585687543195493,68.50837515016471
9801567,15.892250856754648,0.0,0.1,0.02,0.0013063767263675574,66.40497831555842
9801568,16.199942883102818,0.0,0.1,0.02,0.0010397684065609463,68.68757276626155
9801569,16.14861387412448,0.0,0.1,0.02,0.0010804085865369474,68.3041598852376
9801570,16.36662114852149,0.0,0.1,0.02,0.0009173808307276891,69.93987871236766
9801571,16.04708396625524,0.0,0.1,0.02,0.0011651721052740956,67.54886473026444
9801572,16.049058158908252,0.0,0.1,0.02,0.0011634667285302476,67.56351171651215
9801573,16.01888121406934,0.0,0.1,0.02,0.0011897890833902954,67.33979228416206
9801852,16.839863330200888,0.0,0.1,0.02,0.0006389998919896856,73.5560627261698
9801853,16.63652148694055,0.0,0.1,0.02,0.0007472362988466274,71.99129092402745
9801854,17.015284448797185,0.0,0.1,0.02,0.0005575677472124633,74.91926542349306
9801855,17.06548534768809,0.0,0.1,0.02,0.0005361136757202565,75.31164337811946
9801856,17.102995008095338,0.0,0.1,0.02,0.0005205897441017248,75.60548265748214
9801857,16.328547433070522,0.0,0.1,0.02,0.0009440948041014817,69.65283968787732
9802136,15.363167225747166,0.0,0.1,0.02,0.001917266382241058,62.56854866700154
9802137,15.118085309251693,0.0,0.1,0.02,0.0022814624886049835,60.82938599281407
9802138,15.479644592274932,0.0,0.1,0.02,0.0017636806180973644,63.40352393290424
