voxel_id,dose_gy,let_kev_um,alpha,beta,sf,bed
10256066,16.806254623151005,0.0,0.1,0.02,0.0006558166195433275,73.29629351478792
10256067,16.868728736645032,0.0,0.1,0.02,0.0006248786684992725,73.77953057474781
10256068,17.032813046224163,0.0,0.1,0.02,0.0005499871135205403,75.05615709974897
10256069,17.05040633105869,0.0,0.1,0.02,0.000542475435266289,75.19367754189992
10256070,17.11575281758692,0.0,0.1,0.02,0.0005154062300550488,75.70555172013384
10256071,17.141245128265513,0.0,0.1,0.02,0.0005051929089189193,75.90570203772275
10256348,16.73875385684712,0.0,0.1,0.02,0.0006908464318895848,72.77592999286998
10256349,16.701413007402415,0.0,0.1,0.02,0.0007109665116535926,72.48885229616855
10256350,16.657250272001466,0.0,0.1,0.02,0.0007354670931722517,72.15004759682004
10256351,16.70715775347083,0.0,0.1,0.02,0.0007078359647403271,72.53298179334294
10256352,16.7585014214573,0.0,0.1,0.02,0.0006804218802720145,72.92797540005458
10256353,16.805536529892454,0.0,0.1,0.02,0.0006561803952003778,73.29074814140239
10256354,16.836055493380915,0.0,0.1,0.02,0.0006408847971299097,73.52660840862124
10256355,16.939101875983127,0.0,0.1,0.02,0.0005916628266594243,74.32573634897014
10256356,17.043584445102443,0.0,0.1,0.02,0.0005453766728113945,75.14033859257003
10256357,17.11575281758692,0.0,0.1,0.02,0.0005154062300550488,75.70555172013384
10256358,17.04394349173172,0.0,0.1,0.02,0.0005452236152943333,75.14314544160054
10256635,16.701413007402415,0.0,0.1,0.02,0.0007109665116535926,72.48885229616855
10256636,16.580773339965678,0.0,0.1,0.02,0.0007797647978097492,71.56518225022899
10256637,16.53589251130618,0.0,0.1,0.02,0.0008069054377737116,71.22304074040053
10256638,16.496756428715095,0.0,0.1,0.02,0.000831287298821168,70.92535096238566
10256639,16.530147765237764,0.0,0.1,0.02,0.0008104422437635007,71.17930479335678
10256640,16.70715775347083,0.0,0.1,0.02,0.0007078359647403271,72.53298179334294
10256641,16.79512417764345,0.0,0.1,0.02,0.0006614763410789168,73.21036340613617
10256642,16.805536529892454,0.0,0.1,0.02,0.0006561803952003778,73.29074814140239
10256643,16.92617619732919,0.0,0.1,0.02,0.0005976373458793656,74.22526432993584
10256644,17.019887367570227,0.0,0.1,0.02,0.0005555677151506802,74.95520056852556
10256645,17.025273067009365,0.0,0.1,0.02,0.0005532360650292893,74.99725766825627
10256923,16.53589251130618,0.0,0.1,0.02,0.0008069054377737116,71.22304074040053
10256924,16.432128035445416,0.0,0.1,0.02,0.0008730572384754837,70.43509439009966
10256925,16.29461317643271,0.0,0.1,0.02,0.0009685119959951576,69.3974968903476
10256926,16.198747726416016,0.0,0.1,0.02,0.0010406983188519737,68.67863330722963
10256927,16.274147518563975,0.0,0.1,0.02,0.0009835202791520666,69.24372300976037
10256928,16.354573963521798,0.0,0.1,0.02,0.0009257566202954605,69.84899186918283
10256929,16.4802402837684,0.0,0.1,0.02,0.0008417812087387358,70.79990424591695
10256930,16.525839205686452,0.0,0.1,0.02,0.0008131043136189611,71.14651149612715
10256931,16.804459390004627,0.0,0.1,0.02,0.0006567264116658281,73.28243046806756
10257213,16.1840268146157,0.0,0.1,0.02,0.001052215686821691,68.5685716018557
10257214,16.198747726416016,0.0,0.1,0.02,0.0010406983188519737,68.67863330722963
